game,name_ko,review_id,title,content,rating,at,app_version
genshin,원신,13204314062,아이폰에도 리딤코드를 추가해주세요,"원신 다른 것들은 솔직히 너무 좋습니다. 하지만 제가 붕괴에서 원신으로 넘어왔는데요, 붕괴는 그냥 이벤트 때 7일 접속하면 10연차 무료로 빠꾸없이 돌릴 수 있습니다. 하지만 원신은 원석을 제 영혼을 탈탈탈 털어야만 겨우겨우 얻을 수 있습니다. 어느 날 원석을 모으고 SNS를 둘러보니 리딤 코드라는 것이 있더군요. 그래서 원신을 빠르게 접속해 1시간 가량 찾아보았는데도 멸종해있습니다. 그래서 호요랩에 물어보니 딱 아이폰만 딱 IOS만 리딤코드를 사용할 수 없더군요. 삼성 그런거는 리딤 코드로 원석을 모을 수 있지만, iOS는 모으기도 어려운 원석을 더욱 더 어렵게 모아야합니다. 이 사실이 아주 조금 불쾌하면서도 왜 그랬는지 궁금합니다. 이것만 고쳐주시면 아주 완전 짜자장짱 좋을 것 같습니다. 안그래도 뽑기하기 어려운 시대에 이런 것까지 있으니 좀 에바잖아요 이거 리딤코드 꼭!! iOS에도 추가해주세요",3,2025-09-30T04:50:42-07:00,6.0.0
genshin,원신,13204242312,나쁘진 않은데 조금 실망스러움,"솔직히 겜 퀄이랑 스토리,뭐 목소리 원석?은 많이 주는거 같은데 가챠 확률이 진짜 너무 이상한거 같아요..;; ㅠㅠ 55퍼로 올랐다는 소릴 들었는데 너무 안뜨고..픽뚫도 너무 꾸역꾸역 떠서 좀 아닌거 같기도 해요. 원석 지급이랑 가챠 확률좀 바껴주시길 바랍니다.. (진짜 의도한건 모르겠는데 저만 자꾸 픽뚫 치치 떠요.. 확률도 아예 안맞는거 같기도 하고..조금 실망스러운거 빼고 다 재미있는거 같네요.)",3,2025-09-30T04:30:23-07:00,6.0.0
genshin,원신,13201627293,수행의 길 개더럽네,간간히했는데 이젠 숙제를 8주나 하게 만든거보고 병신겜접음 보상받고싶으면 개노잼숙제해라 이거네,1,2025-09-29T12:10:48-07:00,6.0.0
genshin,원신,13200293678,상단에뜨라고5점줌,88학번 원신 2년차 유저입니다. 돈도 100 이상 썼고 정말 매일매일 하던 게임입니다. 몬드의 자유로운 느낌과 수메르의 자연과 어우러진 느낌도 폰타인 마신임무도 너무 재밌었어요. 하지만 나타 들어가면서 뭔가 바뀐 느낌입니다. 본래 원신의 모습을 추구하지 않고 돈만 벌고 싶어하는 느낌이랄까요.. 친구들과 함께 했었는데 나타에 들어오고 나서부터 친구들이 한두명씩 점점 빠지다가 이제 게임창에는 30일 전 접속밖에 뜨지 않습니다. 저도 이제 원신을 보내주려 합니다. 그냥 이번 6.0 업데이트 보고 100만원 쓰는 유저 한명 데려오려다가 10만원 쓰는 유저들 100명 잃는 느낌이에요. 초심을 잃지 말길 바랍니다.,5,2025-09-29T06:05:53-07:00,6.0.0
genshin,원신,13199487861,원신 87학번 60렙,"원신 진짜 재밌게 플레이 했음
처음부터 그래픽좋고 스토리 좋은 게임이라고 생각했음
7개국 7개 원소 폰타인까지는 
틀 안에서 쭉쭉 나아가고 있었음
현질을 많이 한건 아니지만 가끔 치치가 나오고 간장이 나와도
재밌었음
나타 나오고 실망 많이했다
스토리 자체가 너무 잼민이 같고
여캐만 주구장창 내고 한동안 접었다
아무리 그래도 레벨을 돈으로 팔다니 이건 좀 심하지 않았나 싶다
유일하게 하는게임인데..",4,2025-09-29T01:43:28-07:00,6.0.0
genshin,원신,13196058086,데히야가 너무 이뻐요,이쁨 ㅇㅇ,5,2025-09-28T06:26:24-07:00,6.0.0
genshin,원신,13195952859,노드크라이 스토리 흥행기원,"진심으로 생방 돈 벌생각 발언 논란부터 노드크라이 스토리 망하면 진짜 답없어요 원신…민심회복 하셔야져..근데 레벨 100랩을 왜..돈으로 하실려합니가..갓들어온 뉴비들은 살아남지도 못해요 기존유저 중요한데
새로운 유저가 당신들이 패치하는
업데이트를 온전히 느끼는 사람인데 이건 아니잖아요..오픈월드 게임이잖아 왜 리니지 처럼 갈려는건데 상시 캐릭터 하나 풀돌시키는게 쉬운거라 생각하는거야?",5,2025-09-28T05:59:30-07:00,6.0.0
genshin,원신,13191466591,장점&단점&원신 사랑해,"장점부터 알려드립니다
1.캐릭터가 맛깔난다
2.전투가 재밌다(호불호 갈림)
3.스토리도 맛깔난다
4.성우분들도 맛깔난다
5.맵이 이쁘다
6.bgm(ost)이 좋다(따로 들을정도)
단점도 말해드릴게요
1.npc가 안 이쁘다
2.스토리 스킵이 안 된다
제가 느낀건 이정도
원신은 정말 갓겜이구요..제가 그냥 갓겜이라는게 아니라 한번쯤 해보세요..일단 해보셔야 알거 아니에요?한번은 꼭 해보는게 좋은 게임입니다!!원신은 제 인생 최고의 겜이니 여러분도 한번은 꼭 해보세요!!
글 읽어주셔서 감사해요🙇‍♀️",5,2025-09-27T05:29:18-07:00,6.0.0
genshin,원신,13186518055,부자는 못하는 게임 ㅎ,"스토리 망, 픽뚫은 더럽게 잘 됨, 재화 드럽게 안 줌, 그래픽 명조보다 구림 그냥 현질 유도 게임 거의 4년 정도하고 느낌점을 적은 겁니다 ㅎ",1,2025-09-26T02:39:05-07:00,6.0.0
genshin,원신,13161113603,나타가 왜 논란?,솔직히 나타 다 별로라 하는지 이해 안감 판타지 겜이고 여러방향으로 시도하는거 좋은데 왜 욕하는지 모르겟음;;원신이 잘 가다가 딴데로 새는 경우는 지들이 생각을 많이 안 한거고 맵이나 이벤트 자체는 크게 지장도 없고 잼씀,5,2025-09-20T05:24:39-07:00,6.0.0
starrail,붕괴:스타레일,14539799359,엠어게인,엠어게인이나 하시죠,5,2026-09-11T23:01:02-07:00,4.5.0
starrail,붕괴:스타레일,14533136793,저장공간 타령은 제발 ㄴㄴ,"게임 재밌고 퀄리티도 좋고 매력있는 스토리에 푹 빠져서 여태 잘 하고 있는 여행자겸 개척자입니다 !! 다들 저장공간 가지고 뭐라고 하시던데,, 원래 서브컬쳐 게임들은 이거보다 더 많이 나올때도 많구요 명조는 더 심합니다 ㅋㅋ 저장공간 가지고 무지성 뿌애앵은 하지 마시길 애초에 게임 퀄리티가 이정도로 좋은데 40기가면 낫배드구요 임무 다 밀면 저장공간 처리해서 20기가대로 줄일수 있습니다..ㅎㅎ 저장공간때문에 꺼려지시는분들 그냥 하세요 ㄹㅇ 후회 안하실겁니다",5,2026-09-10T06:29:27-07:00,4.5.0
starrail,붕괴:스타레일,14517513900,호요버스 겜 중에 가장 최고,개인적으로는 호요버스 게임 중에 운영도 가장 잘하고 재밌어요 그리고 턴제 게임이라고 욕하는 사람들은 이 겜을 안하면 됩니다. 턴제 게임이 이 게임의 포인트인데 그걸 욕하면 다른 RPG 게임을 하세요,5,2026-09-06T06:10:36-07:00,4.5.0
starrail,붕괴:스타레일,14513181893,인생게임,"처음 원신으로 서브컬쳐 입문한 뒤로 여러 게임들 해면서 정착 못하다가 처음으로 1년 넘게 한 게임이에요. 정말 장단점이 뚜렷한 게임이라고 생각합니다. 일단 장점으로는 화려한 액션과 깊이 있는 스토리라고 생각합니다. 붕괴 스타레일의 스토리는 전반적으로 다른 서브 컬쳐 게임들보다 어렵더라구요. 근데 이해만 잘하면 재미있고 거기에서 오는 감동도 큰 것 같아요. 붕괴 스타레일은 턴제 게임이라 각 캐릭터들의 평타와 궁극기 모션이 굉장히 화려하고 멋있는데요, 이러한 장점을 잘 살린 쉬운 턴제 시스템으로 입문하기도 쉽습니다. 
근데 여기서 단점이 나오는데요, 생각보다 단순한 턴제 요소로 인해서 턴제 게임을 깊게 즐기고 싶어서 입문하시는 분들은 큰 재미를 못 느끼시고 접는 분들도 많은 것 같아요. 그리고 요즘에는 좀 고쳐지진 했는데 메인 스토리를 다 밀면 콘텐츠가 부족해져서 권태기를 느끼고 접는 경우도 있고요.",5,2026-09-05T04:22:58-07:00,4.5.0
starrail,붕괴:스타레일,14497473578,게임은 복작 하고 재미도 없고 일일다 해야 하니까,나도 그렇게 이상한다,1,2026-09-01T04:33:57-07:00,4.5.0
starrail,붕괴:스타레일,14494583696,다른 건 다 좋은데,진짜 다른 건 다 좋은데 성옥 드럽게 안줌 얻는 건 몇달인데 픽업은 2주씩 열리니까 너무 빠듯함 좀 더 성옥 배포나 수급을 더 늘렸으면 좋겠음,4,2026-08-31T09:55:13-07:00,4.5.0
starrail,붕괴:스타레일,14477981753,보스에바,보스가 아니여도 메인스토리에서 적 처치하는게 너무 어려움 개척력도 제한있고 육성이 너무 어려움 캐릭터 레벨 다 80이고 광추도 80이고 행적만 부족한데 행적 부족하다고 걍 바로 페배 시켜버림..그래서 스토리 진행이 안됨 지쳐버림 그거빼곤 다 좋아요 근데 스토리가 막혀버리니까 뭘 해야될지 모르겠네요....,4,2026-08-27T05:28:36-07:00,4.5.0
starrail,붕괴:스타레일,14477969465,최고의 게임,남캐들이 재밌고 게임이 맛있어요,5,2026-08-27T05:24:45-07:00,4.5.0
starrail,붕괴:스타레일,14477039444,용량이너무커요,용량이 너무 커서 아무 것도 못하겟어요,4,2026-08-26T23:21:39-07:00,4.5.0
starrail,붕괴:스타레일,14475934324,붕스 굳,"물론 내가 잘 뽑는 거겠지만… 저는 픽뚤 생각보다 많이 안 났고 60~70뽑하면 가져갈 수 있드라고요…~~
단점은 스토리가 너무 어렵다…

하하ㅏ하 내가 스토리만 지금 몇번을 돌려조고 있는거야… 
철학적 같은데… 너무 어렵당…",5,2026-08-26T15:41:35-07:00,4.5.0
starrail,붕괴:스타레일,14473201434,제 인생게임입니다,이렇게 제 취향에 맞는 스토리는 처음이에요 제 애정을 말로는 표현 못 해서 여기끼지 적을게요.,5,2026-08-25T23:53:38-07:00,4.5.0
starrail,붕괴:스타레일,14473154360,개꿀잼,완벽함 게임도 재밌고 스토리도 고트,5,2026-08-25T23:32:47-07:00,4.5.0
starrail,붕괴:스타레일,14472937967,붕스 사랑해,진짜 왠만해선 리뷰 진짜 잘 안 쓰는데 이거 진심 제 인생 게임이에요 3년차고 복귀도 하고 계정 날라가기도 했는데 그냥 재밌어서 계속 했어요ㅠㅠ 캐릭터 뽑기가 어렵긴 하지만 그건 제가 무과금이라 그런거고 재화도 다른 호요버스 게임보다 많이 줘서 좋아요^^,5,2026-08-25T21:54:45-07:00,4.5.0
starrail,붕괴:스타레일,14472695879,살면서 서브컬쳐 게임 처음 해봄,나같경 이런 게임 너무 그뭔씹으로 느껴져서 거들떠보지도 않았는데 파이논이 자꾸 어디선가 죽여도 죽여도 돌아오는 곱등이처럼 보이길래 결국 궁금증을 참지 못하고 깔았음ㅋㅋ 게임을 좋아하는 편인데 이런 서브컬쳐 게임 자체는 처음이라 신세계였던 거 같음 초반에는 설정들이 다 그뭔씹이고 자기들 아는 얘기만 해서 뭐야? 했는데 이젠 내가 그걸 다 이해하고 있음;; 그리고 내가 볼땐 과금도 엄청 유도하는 편은 아닌듯 물론 성능충이나 빡겜러들한텐 그렇게 느껴지겠지만 나는 즐겜러고 무조건 맘에 드는 캐만 픽업하기 때문에 내가 쓰고 싶을때 현질하는편임,5,2026-08-25T20:09:26-07:00,4.5.0
starrail,붕괴:스타레일,14466516948,겜 접음,"엠포까진 그나마 괜찮았는데 이상낙원부터 너무 씹스러워짐 모델링 돌려쓰기는 그나마 흐린눈 했는데 콜라보 캐릭터들 모델링이 너무 단순하고 빈말로도 미형이라 할 수가 없을 수준임
이격 내는건 괜찮음 그런데 왜 한번 푸쉬캐로 소비했던 캐릭터 이격을 내는거임? 그리고 이격을 푸쉬캐로 낸것도 이해가 안됨 
그리고 요즘들어 계속 이격만 내는것도 별로임
용량 너무 크고 다운할때 너무 오래걸림 
한창 현질도 많이하고 스토리도 재밌게 보고 앤컨도 즐겼었는데 걍 꼬접함",1,2026-08-24T06:50:36-07:00,4.4.0
starrail,붕괴:스타레일,14458181459,잘 보일려고 5점줌,솔직히 붕스 지웠다 설치하면 리소스 다운로드 하는거 귀찮음 빠른것도 아니고 느린데 리소스 다운로드 하는거는 빼면 좋겠음..-,5,2026-08-22T03:25:23-07:00,4.4.0
starrail,붕괴:스타레일,14438908094,턴제,게임 자체는 좋은데 천재인게 아쉬움 그냥 전투였으면 진짜 5점 쌉가능 ㅇㅇ,4,2026-08-17T07:01:33-07:00,4.4.0
starrail,붕괴:스타레일,14438771980,아ㅏ..,"4픽뚫 이거 고의 아니냐고 ㅠㅠ..
물론 내 운이 없는 손가락 탓도 있지만 ㅜㅜ..",5,2026-08-17T06:22:12-07:00,4.4.0
starrail,붕괴:스타레일,14430730864,저장 공간 좀,진짜 재밋고 게임 내 퀄리티도 높음. 근데 문제 점이 저장 공간이 너무 많이 필요함.게임 하려면 저장 공간이 많이 필요한데 나는 그만큼도 없어서 플레이 하지도 못함.,4,2026-08-15T06:09:17-07:00,4.4.0
starrail,붕괴:스타레일,14427086787,사랑합니다,"붕스사랑합니다 내가 붕스를 좋아하는이유
1. 타겜보다 무료보상을 많이뿌리는것같음 버전 시작할때마다 10티켓 주는건 기본이고 최근 길가메시, 아처 배포만봐도 이미 보상이 돌아버린 게임이라는 것을 알수있음 심지어 아처는 현재 2번 배포한거라서 돈 한푼 안들이고 5성1돌? 이만큼 혜자겜이어딨냐ㄹㅇ 찬양하거라.
2. 붕스가ㅈㄴ비싸다는사람들 주목 위에서 말했듯이 이미 무료 보상을 많이 뿌리기에 이벤트 열심히하고 임무만 주구장창 밀어도 하루만에 10뽑정도는 모을 수 있는 것 같음 시간이 많이걸리는 것도 아닌게 원신과달리 스토리 스킵이 있는 것이 난 굉장히 만족스러움
3. 스토리,캐디가 이미 넘사임 선주나부 스토리는 그렇다치자 근데 앰포리어스 정말 여운이 깊게남음 11월12일 전 앰포리어스 기억하고있습니다 붕스님 이상낙원 스토리ㅈㅉ 내스타일 캐디마저도 완벽하면 다른 게임은 뭐먹고살라는거에요~~",5,2026-08-14T08:01:26-07:00,4.4.0
starrail,붕괴:스타레일,14405339776,갑자기 유치해짐,엠포에서는 엄청 우울했는데 갑자기 이상낙원에서 왤케 유치해짐…솔직히 엠포 엔딩이 많이 우울했는데 갑자기 이상낙원에서 유치해지니깐 살짝 이질감 든다고 해야하나 엠포에서 나온 캐릭들이 좀 많이 불쌍하네 5막 초반인데 스토리가 밀기 싫어졌다,3,2026-08-08T21:48:32-07:00,4.4.0
starrail,붕괴:스타레일,14389917560,쓸데없는 이벤트게임 끼워넣기가 너무 많음,캐릭터나 전투 등 재미있는 요소도 많지만 불만인 점은 메인스토리 깨는데 슈퍼마리오 모방한 너구리게임 몇번이나 해야되는건지 모르겠어요;; 멀미도 나고 스토리에 집중적인 것도 아니고 그냥 무지성 미니게임 끼워넣기때문에 오히려 스토리 미는 것도 루즈해지고 억지로 하게 되니까 재미도 없어요,3,2026-08-05T00:24:47-07:00,4.4.0
starrail,붕괴:스타레일,14378760312,엠포리어스 진짜,"결말 안말아 먹었으면 그래도 계속 하는데 엠포리어스가 남긴건 감동은 무슨 엄청난 캐릭터 인플레와 여러 문제점들…

그리고 다운 받을때 데이터 기본만 받게 해주세요…",3,2026-08-02T06:54:23-07:00,4.4.0
starrail,붕괴:스타레일,14372533929,호요 월클병을 상징하는 게임2,"원신에 이어 지들이 월드클래스인줄 알고 낸겜 2인둣 
턴제겜 주제에 bm은 미친ㅅㄲ지 30만원주고뽑은캐릭 점프도못해 반년 지나면 유통기한 끝났으니까 버려
최대장점이었던 그놈의 스토리도 결국 쓰레기통에 집어 처넣고 인플레는 점점 가속화에.. 뭐 말을말아야지",2,2026-07-31T17:01:01-07:00,4.4.0
starrail,붕괴:스타레일,14362092680,슬 벅찬데,이런식의 가챠 게임은 이제 지친다.. 호요버스도 차라리 콘솔게임 한번 내줘~,2,2026-07-29T04:33:18-07:00,4.4.0
starrail,붕괴:스타레일,14345743910,내 딸 히메코,히메코를 만나고 내 인생은 달라졌다.,5,2026-07-25T02:16:52-07:00,4.4.0
starrail,붕괴:스타레일,14330594780,재미있다,여캐가 너무 예뻐요^^,5,2026-07-21T07:39:15-07:00,4.4.0
starrail,붕괴:스타레일,14324558638,재미는있음. 돈 많으면 하셈.,"5성 캐릭 풀돌 20여개 이상 가지고 있는 나름 과금한 유저임. 재미 있긴함. 스토리도 낫배드. 

사실 돈 쓸 생각이 없어도 하려면 할 수 있긴 함. 다만 커뮤 참고를 좀 덜 하는게 행복할듯. 필자는 커뮤 특유의 올려치기 내려치기 갈드컵에 선동당해 캐릭들 한두개 빼고 최소 2돌파에 전광을 했기 때문에 하면서도 스트레스를 받았음. 한 게임에만 n천만원 쓰느라 현생 다른 취미에 영향이 가더라고..

내가 모든 캐릭 풀돌 풀중첩을 해줄수 있다? 그 정도 재력이면 왜 이 겜 하세요…? rpg랭커하러가셈…. 

무튼 어찌저찌 이상낙원까지 오픈 때부터 함께해왔지만 내게 스타레일은 페나코니까지였나봄… 더는 안되겠다. 함께해서 행복했고 다신 만나지말자!!!!",1,2026-07-19T18:46:53-07:00,4.4.0
starrail,붕괴:스타레일,14320330433,솔직 리뷰,다 좋다고 생각하긴함 그제 최애캐 뽑아서 좋았는데 어제 돌파 생각 없이 던진거에서 생각하지 않은 돌파를 하게되서 기분이 좋았음 근데 여기서 멈춰야 할것 같다는 생각이 계속들었음….내가 스토리를 다 스킵하긴 해도 이미 줄거리를 다 알고 있는데 나부때도 뭔가 별로다는 생각이 들었는데 앰포리어스 스토리… 이미 시작 전에도 스토리 다 알게됨..너무하단 생각이 들었음 그래서 버전마다 바로 나온 개척임무밖에 못밀겠음 스토리 밀기가 좀 그럼 또 인플레가 너무 심하다고 생각함 4성은 벌써 맥택 이후로 안나온지 2년 거의 다되가는데 다시 나오기는 이미 글렀음…적은 갈수록 세지는데 4성은 무슨 5성만으로 팀을 구성해야해 팀 폭이 지나치게 줄어듦 그리고 갈수록 5성도 조금씩 인플레가 시작됨 이번에 나온 히메코 노바도 너무 사기로 나오고 예전에 사기였던 기억팟도 이제는 명전으로도 빡셀정도로 최신 메타를 계속 따라가면서 돌파도 해야하니… 무과금은 매우 빡세게 해도 오히려 픽뚫나면 모든것이 수포가 되는 상황도 나타날수 있음 충분히 좋은 게임이지만 개선이 필요하고 인플레 줄일 방법도 찾아보는게 맞다고 생각함,4,2026-07-18T17:36:45-07:00,4.4.0
starrail,붕괴:스타레일,14314250210,파이논은 진리임,다들 스토리 어쩌고 인플레 어쩌고 하는데 나는 무과금 유저인데도 충분히 좋음……..크흡 픽뚫………..,5,2026-07-17T06:20:39-07:00,4.4.0
starrail,붕괴:스타레일,14313897966,최고의 반픈월드,단순한 서브컬쳐 게임을 넘어섬,5,2026-07-17T04:32:09-07:00,4.4.0
starrail,붕괴:스타레일,14307754701,기똥차게 재밌는 게임,별점 1점 준애들은 개무시하면 됨 서브컬쳐에 가려진 어마무시한 철학이 있음,5,2026-07-15T14:43:09-07:00,4.4.0
starrail,붕괴:스타레일,14307690743,너무비싸다,"가챠확률은 극악에 픽뚫이라도 나오면
정신을 잃을거같고 결국
트럭을질러야하나 싶다가도 정신나간가격에
손사래를치게만든다 심지어 재화수급도 높지도않음",1,2026-07-15T14:19:27-07:00,4.4.0
starrail,붕괴:스타레일,14306242915,재밌어요,재밌어요,5,2026-07-15T06:50:30-07:00,4.4.0
starrail,붕괴:스타레일,14304740887,최고의 게임,"뀨뀨쟁이 인생 최고의 게임
모두들 스타레일 고수가 되도록 노력하자",5,2026-07-14T21:26:08-07:00,4.4.0
starrail,붕괴:스타레일,14304136745,과금은 안하지만 제 최애겜,"여러모로 신세지고 있습니다
너무 재밌어요 사랑해요 붕스 ღ",5,2026-07-14T17:32:30-07:00,4.4.0
starrail,붕괴:스타레일,14303934827,스텔레가 세상을 지배한다,"학생인데 애들 최소 전광까지는 챙겨주려고 100만원 넘게 태웠습니다. 내 알바비 다 가져가고 좋냐 미호요? 

좋겠지… 앞으로도 잘부탁드립니다.",5,2026-07-14T16:13:10-07:00,4.4.0
starrail,붕괴:스타레일,14220798161,괜찮은 게임이지만 내 취향 아님,"게임 캐릭터 전투와 게임 내 맵에 완성도가 매우 높음. 이건 인정함 
다만 턴제 게임이다 보니 액션감을 원하는 나한테는 안 맞는 게임이었음. 
스토리도 잘 쓰다가 요즘은 갑자기 너무 이해하기 어렵고 결말도 말아먹어서 욕을 되게 먹음. 
인플레이션이 매우매우매우 심함. 1.1 때 나름 좋았던 카프카 뽑고 2.3에 복귀했는데 퇴물되어서 쓰기도 힘들어짐. as를 가끔 하긴 하지만 기본적으로는 업데이트 버전에 나온 캐릭터를 뽑지 않으면 덱의 딜이 밀리는 거 같음.",3,2026-06-24T07:20:19-07:00,4.3.1
starrail,붕괴:스타레일,14205541850,스토리 난해하고 인플레 심하지만,그만큼 캐릭터 매력적이라 하게 되네요. 라뷰~,5,2026-06-20T07:58:16-07:00,4.3.1
starrail,붕괴:스타레일,14200877883,모델링이랑 캐릭터성 스토리 다 최고!,"일단 애들 와꾸랑 코디가 진짜 예쁨
캐릭 서사들도 너무 감동이고 좋음

인플레 문제는 쿠킹덤이라는 다른 겜에서 많이 겪어서 면역 생겼음!

그리고 이런 서브컬쳐 pvp요소 없는 게임은 애정캐만 뽑는게 좋음 ㅇㅇ

황금색 로봇 대가리 재화 로빈한테 쓴 거 후회되긴 한데(곽향이나 토파즈/나찰/완매 고를걸)
암튼 스토리는 문제 없이 잘 하고 있음!

(감점 이유)

지금당장앰포리어스를구제하면아무도다치지않는다그러지않으면너희는모두죽어탐정놀이도이젠끝이다앰포리어스로돌아간다면잊지말고전해라개척자가너희의마지막을배웅했다는것을소탕시작액선원집행목표고정즉시처단프로토콜통과초토화작전집행깨어났군한참이나기달렸다우린전에만난적이있지니네유저개척자아낙사먼지한톨이다일찍이니네앞에나타나사실을알려주고싶었어하지만예상보다방해물이많더군열한차례시도했지만모두실패로끝났지그러는사이에나도모르게이세계와긴밀이연결되어각본속구속에서날수없게됐다엘리오말대로우리는이꿈의땅에서잊을수없는수확을얻게될테지나에겐그와카프카처럼사람의마음을꿰뚫어보는통찰력도은랑과블레이드처럼뛰어난특기도없다내가잘하는것대부분은불쌍히여길필요도없는악당에게만적용되지그러니내가사용있는수단도하나뿐이다네게보여주기위한거야내전부를",1,2026-06-19T04:16:14-07:00,4.3.1
starrail,붕괴:스타레일,14158868962,저장공간을 너무 많이 차지하는듯,40GB를 혼자서 처먹고 있으니 앱 설치를 못하지.,4,2026-06-08T09:02:45-07:00,4.3.0
starrail,붕괴:스타레일,14158348229,진짜 재밌어요,스토리가 너무 몰입되고 재밌어요!캐릭터 디자인도 너무 잘 만든거 같습니다!! 너무 재미있아서 한번씩 추천드리고싶은 게임이네요!,5,2026-06-08T06:26:13-07:00,4.3.0
starrail,붕괴:스타레일,14155047253,하 스토리 적당히좀 하고싶은말만해,엠포리어스 스토리밀다가 뒤질뻔했다 캐릭터팔이를 얼마나 하고싶었던건지 몇명이 주인공임? 꼭 이렇게 하나하나 다 만들어야했음? 그리고 이야기를 끝냈다싶으면 끝난줄 알았지? 하고 돌아오고 진짜 끝났다하니까 구구절절이 몇번이냐? 진짜 리뷰안남기는데 너무 빡치네,1,2026-06-07T08:49:38-07:00,4.3.0
starrail,붕괴:스타레일,14143797858,이거 ㅅㅂ 일부러 이지랄하는거임?,"뭔 뽑을때마다 ㅅㅂㅋㅋ픽뚫이 쳐나냐?
뭐 돈 쓰라고 눈치주는거임? ㄱ ㅐ ㅅㅂ 왜 나한테만 이지랄 쳐하는거임? 이거 운영자가 일부러 내 계정에만 이러는거임? ㅅㅂ 카스 뽑을때도 픽뚫나고,은랑도 픽뚫나고, 전광도 픽뚫나고,효광도 픽뚫나네ㅅㅂ 복귀유저면 잘해줘야 하는거 아니냐? 계속 연속으로 픽뚫만 ㅊ 나네ㅅㅂㅋㅋ",5,2026-06-04T10:49:18-07:00,4.3.0
starrail,붕괴:스타레일,14131133410,꼬순내,약간 강아지의 꼬순내 같은 게임,5,2026-06-01T06:05:14-07:00,4.3.0
starrail,붕괴:스타레일,14130780989,인플레,너무 심해서 웬만큼 돈 쓸 각오한 성능충 아니면 그냥 애정으로 하시는거 ㅊㅊ,3,2026-06-01T04:10:16-07:00,4.3.0
starrail,붕괴:스타레일,14130183955,캐릭터가 매력적이에요,턴제게임 특유의 인플레 때문인지 캐릭터가 많이 출시 되는데 다양한 캐릭터들 덕분에 취향따라서 잡을 수 있고 4성캐가 요즘 출시 안되는 추세인데 5성 캐릭터는 출시할때마다 스토리나 전투상으로 접대를 받는다던지 pv를 받는다던지 해서 파먹을 요소도 많다고 생각합니다 pv 퀄리티도 좋고 음악도 좋아서 더 매력적이라고 생각하네요,5,2026-05-31T23:56:51-07:00,4.3.0
starrail,붕괴:스타레일,14127743519,인생게임,게임성보다는 스토리 때문에 인생게임,5,2026-05-31T08:45:00-07:00,4.2.0
starrail,붕괴:스타레일,14126735042,재투자하는지 의심됨,이젠 게임인지도 의심됨,1,2026-05-31T03:20:06-07:00,4.2.0
starrail,붕괴:스타레일,14118477932,재밌음,재밌음,5,2026-05-29T00:11:57-07:00,4.2.0
starrail,붕괴:스타레일,14107471372,지랄이다,기물락 ㄱㅅㄲ들 진짜 ㅈㄹ,1,2026-05-26T02:32:09-07:00,4.2.0
starrail,붕괴:스타레일,14093041548,게임 최적화 필요!!,"게임 최적화를 해주시고, 게임 모바일 핸드폰 데이터용량을 줄여주세요ㅠㅠ 
게임 최적화와 게임 모바일 핸드폰 데이터용량 줄여주시길ㅠㅠ
에어와 오류와 렉과 튕김버그와 버그 빠른 개선 부탁ㅠㅠ",5,2026-05-22T07:01:16-07:00,4.2.0
starrail,붕괴:스타레일,14090437586,씹덕은 확실히 돈이 된다,"내 인생 최고의 RPG게임…
나이 먹고 이런 뽕맛을 언제 느낄 수 있을까
다만 용량이 클 뿐…
과금러는 아니지만, 소액으로 성옥도 차곡차곡 모으고 있다
섭종까지 함께하자 파이논 키레네",5,2026-05-21T12:45:36-07:00,4.2.0
starrail,붕괴:스타레일,14089277470,아니 화폐전쟁 누가 만듬??,아니 화폐전쟁 처음에 즐겁게 하는데 왜 갑자기 지멋대로 전투 종료함?? 억울하게 체력 깎여서 존나 억울하네,2,2026-05-21T06:22:34-07:00,4.2.0
starrail,붕괴:스타레일,14075741420,똥개훈련 ㅈㄴ 시킴,스토리 미는 재미로 하긴하는데 별거 아닌거같은 잡퀘도 조뺑이를 왤케 많이 치게 하는지 모르겠네여;;,4,2026-05-17T11:26:13-07:00,4.2.0
starrail,붕괴:스타레일,14048347055,비쌈,"돈 많이 쓰긴햇는데 게임이 타게임 대비해서 너무 비쌈 ㅋㅋ  
퀄리티도 점점 갈수록 떨어지고 았고 캐릭 쌀먹도 많아짐
계속 하긴할거지만 다른사람한테 추천은 안할듯",2,2026-05-10T02:41:04-07:00,4.2.0
starrail,붕괴:스타레일,14048230646,캐릭터 6개월간 대여하는 가격 30만원,정신차려라 ㅋㅋㅋ,1,2026-05-10T01:51:32-07:00,4.2.0
starrail,붕괴:스타레일,14045150568,몇 잘만에 만렙 된 유저의 평가,"스토리에서 가끔 박는 거 빼면 괜찮음, 재화는 무과금이면 많이 얻기에는 힘듬",5,2026-05-09T06:18:22-07:00,4.2.0
starrail,붕괴:스타레일,14043125452,연예인 게임,게임이 모델 보는 느낌.현질을 않할수가 없음.,1,2026-05-08T15:49:27-07:00,4.2.0
starrail,붕괴:스타레일,14031362252,적당히 쳐 해야지,픽뚫4번연속이면 확률이 이상한거 아니냐? 적당히 쳐 해야할거 아니야 진짜 하기 싫어지네,1,2026-05-05T08:50:26-07:00,4.2.0
