comment_id,video_id,name_ko,name_en,unit,text,like_count,published_at,text_len,sid
UgxG3a31g2mJfSp3Zmp4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,아닠ㅋㅋㅋ 이걸 더빙해줬구낰ㅋㅋㅋㅋㅋ 아 귀여워 ㅋㅋㅋㅋㅋㅋㅋ,4630,2026-07-08T06:18:04Z,34,1
UgwBrG4dxJI7hW4v0HJ4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,"'장작이 스스로 불타는 수준을 넘어서, 아예 원자로로 진화한 뒤 멜트다운을 일으키는 경지에 도달함'",4307,2026-07-11T05:04:46Z,55,2
UgzlFK9BG5j51uGPfnd4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,감자누나랑 뭘 준비중일까??😂😂,4120,2026-07-11T08:02:23Z,17,3
UgxI8cxLm7Apa93rCYJ4AaABAg,3Y7Ek6YSGPE,아카네 리제,Akane Lize,UNIVERSE,선생님…❤사랑합니다 찬란하게 피어나십쇼!!!!!!💙💙💙🦋🦋🦋저에게 연락하셨으면 엠알이라도 보내드렸을텐데요ㅠㅠㅠㅠ감사합니다,3725,2026-07-04T13:02:56Z,67,4
UgxhHJKgPLSjZtmNGSt4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,"""포보스 선정 종료된 우결중 유일하게 팬들 보다 지들이 더 장작을 많이 넣는 커플""",3673,2026-07-11T05:04:42Z,46,5
UgykxNUZqrtaJ9Gvch14AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,"둘이 꽁냥대는 거 아주 쥬시해
방금 치과다녀왔는데 다시 가야할 것같아",3634,2026-07-20T07:34:44Z,38,6
UgzlIDehu7UtA-0wL4R4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,클리셰는 진짜 너무 귀여운 집단임 아오 귀여워,3016,2026-07-08T06:15:39Z,25,7
UgyIZ1hFxFMg-vifQLt4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,배그 서버비는 역시 대 스텔라이브,3014,2026-07-15T07:50:16Z,18,8
Ugy5x5MDI7E2_74Vxwd4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,강지 웃을때 끊어서 하하하 웃는거 진짜 개 귀여움,2951,2026-07-20T07:25:50Z,27,9
UgzdGnw_DjtQf8iC1qZ4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,라이트팬들 콘서트 현장 ㅈㄴ 쉽지않을예정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2832,2026-07-10T05:43:25Z,33,10
UgxTH6FyJZOwfsxH_hd4AaABAg,P_oxx3_VpIY,유즈하 리코,Yuzuha Riko,CLICHE,_이세계에서 누가 돌아왔게~☆_,2591,2026-07-24T07:48:47Z,17,11
Ugxy3cu9VZVW8QMrPLR4AaABAg,Uuf2oipmXHg,텐코 시부키,Tenko Shibuki,CLICHE,후배 선배는 그냥 부조리잖아 ㅋㅋㅋ,2534,2026-07-11T07:51:41Z,19,12
Ugw_YOcypHapRruPqmR4AaABAg,KxG2L57W0SQ,아라하시 타비,Arahashi Tabi,UNIVERSE,기다렸는데 반갑진않은 이 느낌은 뭘까..,2511,2026-06-29T03:52:59Z,22,13
Ugzv2BX-NlGWQAG0kU54AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,콘서트 가야하는데 이거보고 지금깬 엥나들은  헉 ㄷㄷ,2319,2026-07-11T05:38:42Z,29,14
UgzHPL5CeC7t37sMAR14AaABAg,ZYSQLv_L26Y,아오쿠모 린,Aokumo Rin,CLICHE,뮤비노래분위기 ㄹㅇ 역대급이면 개추 ㅋㅋㅋㅋㅋㅋㅋ,2229,2026-07-27T09:05:28Z,27,15
UgzXXSEDaKzIgP5xkl94AaABAg,6y-jHz_1r1Y,유즈하 리코,Yuzuha Riko,CLICHE,히나는 왜 이미지가 멘헤라로 굳은거야 ㅋㅋㅋㅋㅋ,2229,2026-07-18T06:20:55Z,26,16
UgyTZqtfnypCc0Tzrxx4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,폭염주의보 왜 뜨나 했는데 장작이 불타고 있었구나,2137,2026-07-11T05:05:16Z,27,17
UgxH8MGN0ITk3avf3kJ4AaABAg,HbH5LgxkSm4,아라하시 타비,Arahashi Tabi,UNIVERSE,"육수가 많아지니 육수통도 무거워져서 
이젠 야랄로 육수통 엎으려 해도 
엎어지지가 않네ㅋㅋㅋ",2090,2026-07-15T05:07:20Z,51,18
UgwcAkAvYbmaMzYkYLN4AaABAg,jMPJW2JNc9M,네네코 마시로,Neneko Mashiro,UNIVERSE,점프를 높게뛰는게 아니라 다리를 접는구나 시로야 반칙쓰지마라,2067,2026-06-01T06:20:18Z,33,19
UgwacE9ETNTkwkm8oxp4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,공주의 필사적인 짖기.. 얼마나 시달리고 있는지 감도 안옴...,2045,2026-07-15T06:17:42Z,35,20
UgwuKTwpo2AnxabF4eZ4AaABAg,KxG2L57W0SQ,아라하시 타비,Arahashi Tabi,UNIVERSE,며칠 육수 우리더니 이제 슬슬 육수통 엎을때가 됐긴했어 음음,1979,2026-06-29T03:50:07Z,33,21
UgxxIBFK8PM7gaHi-vJ4AaABAg,UiYVtkyveYA,텐코 시부키,Tenko Shibuki,CLICHE,화가 머리끝(143cm)까지 난 부키 ㄷㄷ,1964,2026-07-09T08:55:00Z,23,22
UgxLcyv6Db4Kvur6geB4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,"빨려가는게 개웃기네 ㅋㅋㅋㅋ
뇨봇청소기 흡입력 뭔데",1892,2026-07-08T06:10:44Z,28,23
UgwiHJkNC-70GSB-UvR4AaABAg,UiYVtkyveYA,텐코 시부키,Tenko Shibuki,CLICHE,무호흡으로 맞는게 개웃기네ㅋㅋㅋㅋㅋ,1891,2026-07-09T08:39:22Z,19,24
Ugwq_OKZvyAERP3H0t94AaABAg,6y-jHz_1r1Y,유즈하 리코,Yuzuha Riko,CLICHE,성대모사 개 잘하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1850,2026-07-18T06:16:59Z,32,25
UgyNc3E-SKMjadnMdUF4AaABAg,6y-jHz_1r1Y,유즈하 리코,Yuzuha Riko,CLICHE,리제 느엥 개잘띠라하네 ㅋㅋㅋㅋㅋㅋㅋ,1827,2026-07-18T06:54:29Z,20,26
UgwsC33mecFG7Hbz_yR4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,진짜 천마신교네ㅋㅋㅋㅋ,1774,2026-07-10T05:57:14Z,12,27
UgxClYZVTM9D0qnXIjx4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,장작이 저절로 탄다니까?,1764,2026-07-20T07:29:20Z,13,28
UgwC-A_jm5HIuvyGIed4AaABAg,aUVF5Tw9lz4,하나코 나나,Hanako Nana,CLICHE,린 비명 끊기는거ㅋㅋㅋㅋㅋㅋㅋ,1764,2026-07-08T08:08:29Z,16,29
Ugw4oF3b7i6V3AOIQBF4AaABAg,HbH5LgxkSm4,아라하시 타비,Arahashi Tabi,UNIVERSE,ㅋㅋㅋㅋ아 나 순수재미라니까 ㅋㅋㅋㅋ,1729,2026-07-15T04:02:17Z,20,30
Ugzxuw6Dwvh8XT3rugV4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,와ㅆ 진짜 큰거오나?,1711,2026-07-11T06:06:07Z,11,31
UgxKe_DEWxxk55hDLDx4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,로봇청소기 타고 나오는거 왜캐 힘빠지냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그냥 웃음밖에 안나오네 ㅋㅋㅋ,1687,2026-07-08T06:30:15Z,48,32
UgwQHecZikQs1P_Fm5N4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,썸네일 만들면서 흐믓한 웃음 짓은 강동부면 개추,1627,2026-07-11T05:17:23Z,26,33
UgzlqINcwTnJvD9F61h4AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,이걸 직접부르네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1604,2026-07-11T05:35:28Z,25,34
Ugz1NbEVjppIaTP7A8Z4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,아무리 봐도 평범한 가정에서 아빠가 딸한테 용돈 주는 상황.,1568,2026-07-15T07:03:20Z,33,35
UgzXsTu6LK-CH0aqEBt4AaABAg,1tnc3DNZfoc,아야츠노 유니,Ayatsuno Yuni,EVERYS,"부산 사람이다 어릴때 아버지가 그랬다 이번엔 롯데 우승 할거같다고. 아버지랑 즐겁게 응원했다.

중학교 가서 알았다 친구들도 전부 아버지에게 설득 당해서 롯데팬이라는걸. 주황봉다리 쓰고 재밌게 응원했다.

고등학교 가서 알았다 롯데의 마지막 우승이 김일성 때라는걸(소련 해체 10개월 후)

성인이 되었다 지금까지 응원한게 아까워서 아직도 롯데를 응원한다.",1557,2026-06-16T09:49:11Z,199,36
UgzaQxtXajvlqrUtBzx4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,"내 친구도 결혼준비할때 가장먼저 물어본게 ""너네들 와서 뭐먹을래"" 였었는데",1516,2026-07-11T05:02:23Z,41,37
Ugxe0XRTat9gTy8VYFJ4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,"이게 아이돌 콘서트야
천마신교 개파식이야",1439,2026-07-10T06:05:04Z,22,38
Ugwr6e0VFWHB8jIRsxl4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,아 달다.....달아......너무 달다....... 일부러 보는 앞에서 생색내며 누르려고 참은 강사장도 대단하네..... 나 왜 이거 보면서 웃지.....?,1428,2026-07-20T07:25:17Z,88,39
UgywksHb3NaSZI6Z9kh4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,집이 활활타도 흐뭇하게 웃는 강도단들,1302,2026-07-15T07:01:47Z,20,40
UgxAyOl7a6HOqGTnTcd4AaABAg,RlHhOcxnYII,강지,Kangji,STELLIVE,10:32 ㅋㅋㅋ 왼쪽 하단에,1283,2026-07-28T07:12:12Z,16,41
UgxqrKVY7e360Svrk7R4AaABAg,yqkYpiIwYl0,아라하시 타비,Arahashi Tabi,UNIVERSE,아니 미친 아르헨티나 미쿠라고 원곡 대신 미쿠버젼 가지고 왔어 ㅋㅋㅋㅋㅋㅋㅋ,1280,2026-07-04T03:32:32Z,42,42
UgyELbrh16GOcCWwia14AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,콘서트 이전에 쇼츠 올리는건 스텔의 전통인 것인가,1254,2026-07-11T05:34:21Z,27,43
Ugzc8rfu54_QCTErc-F4AaABAg,Uuf2oipmXHg,텐코 시부키,Tenko Shibuki,CLICHE,"나 선배후배 : 귀엽고 뭐든 주고싶어짐
나 후배선배 : 숨이 턱 막히고 눈앞이 깜깜해짐",1242,2026-07-11T09:05:54Z,48,44
UgyqcNYCTK7adjP3Qnt4AaABAg,y1nUYj_D1Es,아오쿠모 린,Aokumo Rin,CLICHE,내신이 왜 중요해 내 신이 여깄는데,1235,2026-06-28T09:01:27Z,19,45
Ugy0n2z8h8cLmRWss1Z4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,"리제: 대답!!!
피엔나: 느엥~",1228,2026-07-10T06:04:36Z,18,46
UgxYW921SK0S9SJo3314AaABAg,ZYSQLv_L26Y,아오쿠모 린,Aokumo Rin,CLICHE,"1:19 “Nyo, 나도 원래 이랬던건 아니야.”",1224,2026-07-27T09:55:18Z,27,47
UgzXi2SQ8YpdkKwGNgR4AaABAg,Uuf2oipmXHg,텐코 시부키,Tenko Shibuki,CLICHE,선배 후배를 이은 후배 선배 ㅋㅋㅋㅋㅋ,1204,2026-07-11T07:23:23Z,21,48
UgwUEjfOIz4xDsHMSlx4AaABAg,aUVF5Tw9lz4,하나코 나나,Hanako Nana,CLICHE,"""나나가 처음으로 누군가를 내려다본 순간""",1187,2026-07-08T08:21:04Z,23,49
Ugx13-GeKyFs32lnDq14AaABAg,KxG2L57W0SQ,아라하시 타비,Arahashi Tabi,UNIVERSE,왔구나... 야랄의 악마,1179,2026-06-29T03:45:59Z,13,50
UgyLK6Ggc5hewOvJW4p4AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,"아니, 다른 건 모르겠고 퉷 할 때 뭐가 지나가나 했더니 그거 맞으러 가는 해둥이였냐고 ㅋㅋㅋㅋㅋㅋ 그 와중에 또 감사하대",1173,2026-07-15T06:27:07Z,68,51
UgwlbccyqLJ0s6_z4oB4AaABAg,RlHhOcxnYII,강지,Kangji,STELLIVE,1:25 너무 말랐다...,1150,2026-07-28T07:15:12Z,14,52
UgyJ2Qogbx2XAEA4Tn14AaABAg,1tnc3DNZfoc,아야츠노 유니,Ayatsuno Yuni,EVERYS,"초보: 유니야 롯데만은 안된다...
고수: 롯데 우승할때까지 야구 같이 봐주겠구나!",1134,2026-06-16T09:53:08Z,46,53
UgxaJxc-9yfjs_MoUoJ4AaABAg,ZYSQLv_L26Y,아오쿠모 린,Aokumo Rin,CLICHE,이것만 기다렸다면 믿어줄래...?,1095,2026-07-27T07:16:38Z,18,54
UgwrmTKPcenxekzhYcJ4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,0:15 시작부터 장작이 산불급으로 커지네,1062,2026-07-15T07:01:36Z,23,55
UgwpjppBuI8jZrYyr0x4AaABAg,FFe9FMdemO8,시라유키 히나,Shirayuki Hina,UNIVERSE,저기서 비 오면 히나한테 낚시대 뺏김ㅠ,1038,2026-06-16T05:51:52Z,21,56
Ugxlpb14_oTI852_nJl4AaABAg,BJeJjfbM-XM,아카네 리제,Akane Lize,UNIVERSE,아 포테땅 리제 성대모사 개웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,993,2026-07-20T06:01:51Z,32,57
Ugw8BPYBol8eN_zyYhl4AaABAg,RlHhOcxnYII,강지,Kangji,STELLIVE,키가 170대인데 54키로가 진짜 어떻게 나오는건데.....미친 뼈말라 여돌도 그정돈 안나온다고 아 너무하다진짜 걱정된다,990,2026-07-28T08:27:06Z,67,58
UgwlnooPmUCyLuYWr494AaABAg,nsZmnwC9ukE,텐코 시부키,Tenko Shibuki,CLICHE,"생방 부키 긴장하는거 개귀엽습니다.
어흐",974,2026-07-25T09:00:23Z,22,59
Ugxow_rFR-LTohow2BR4AaABAg,UiYVtkyveYA,텐코 시부키,Tenko Shibuki,CLICHE,황린준씨한테 팩트로 개발린 정복자,966,2026-07-09T08:35:35Z,18,60
UgzD86oLWPopxqDkycF4AaABAg,yqkYpiIwYl0,아라하시 타비,Arahashi Tabi,UNIVERSE,진짜 제 소원입니다 타비님 제발요,949,2026-07-04T03:32:16Z,18,61
Ugwj5Odj8YuY5U294XB4AaABAg,y1nUYj_D1Es,아오쿠모 린,Aokumo Rin,CLICHE,린의 목소리가 날 '욘데이루' 하는데 어떻게 안 오냐고...,949,2026-06-27T23:52:17Z,33,62
Ugzo57u2bOrCNnOoJAd4AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,"부키의 왼쪽 눈은 강지로부터, 오른쪽 눈은 블루에게서 물려받았고,
머리색은 반반 섞은 거라는 이야기가 있다
난 이 이야기를 참 좋아한다.",924,2026-07-11T05:29:03Z,76,63
UgxYCVODG3BuKPhRlj54AaABAg,lR8FEwEnuqk,시라유키 히나,Shirayuki Hina,UNIVERSE,히나의 개소리(진짜임)이 잊혀지지않음...,916,2026-07-15T06:42:06Z,23,64
UgzNDJfUjxxMCyKZSpx4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,이제 블루형 결혼하면 용돈 타서 쓰겠네 ㅋㅋㅋㅋ,882,2026-07-15T07:01:27Z,26,65
UgxMtgv8GF2pCPh13-x4AaABAg,P_oxx3_VpIY,유즈하 리코,Yuzuha Riko,CLICHE,ㅋㅋㅋㅋ 노래 청초하고 좋다고 듣다가 중간 리코스러운 부분에 빵터졌네,850,2026-07-24T09:22:31Z,38,66
UgwALYueb-r6Rs4Skl94AaABAg,bHeNo0qY2iI,하나코 나나,Hanako Nana,CLICHE,와 빨간 미쿠다!!! 카사네 나나 ㅋㅋㅋ,844,2026-06-29T08:01:57Z,22,67
UgzTt5FZZCJVzabpSxR4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,진짜 연인끼리 (부부끼리) 장난으로 수다떠는 것 같음.. ㅠㅜㅜ 강블은 천년에 한번 나올까말까 하는 내가 “지지하는” 커플이다 ㄹㅇ,824,2026-07-20T08:09:21Z,73,68
UgyQh89drFDzdLjZqLR4AaABAg,HbH5LgxkSm4,아라하시 타비,Arahashi Tabi,UNIVERSE,"아 진짜 이 폭신폭신한 그림체로 춤추는 타비 진짜 짱귀엽네 ㅋㅋ
근데 마지막은 또 왜그러냐고!",813,2026-07-15T04:01:36Z,52,69
UgxgIAZ8yqMLfUAJRCt4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,린 로봇 청소기까지 더빙한게 진짜 개 웃기네,794,2026-07-08T06:35:37Z,24,70
UgxRni0xbmydpJDZfi54AaABAg,ZYSQLv_L26Y,아오쿠모 린,Aokumo Rin,CLICHE,"현실 
노래 부르는 사람: 아오쿠모 린
방송하는 사람: 뇨",771,2026-07-27T16:18:26Z,32,71
UgzTfpAK3v38nNL9B0x4AaABAg,nsZmnwC9ukE,텐코 시부키,Tenko Shibuki,CLICHE,딸기를 얼마나 좋아하는지 감도 안 옴,768,2026-07-25T08:44:50Z,20,72
Ugw16pDl5xeesL07lwF4AaABAg,KxG2L57W0SQ,아라하시 타비,Arahashi Tabi,UNIVERSE,이판사판 순수지랄을 전개해버리네,760,2026-06-29T03:50:56Z,17,73
Ugzg50ZQdfsF7TBph9Z4AaABAg,_GtqXRMM9ik,아야츠노 유니,Ayatsuno Yuni,EVERYS,난 가끔 무서운게 있어...몇년 후...유니의 한국어 실력이 늘어 더이상 요상한 발음을 들을 수 없는 미래가...무서워...ㅠ,759,2026-06-25T09:24:26Z,70,74
Ugw4hMNqdSBCNnbL_ap4AaABAg,IVDQWVfrKwA,사키하네 후야,Sakihane Huya,EVERYS,사장이랑 다이다이 깨면 15강지까지 불러올수 있는 유일한 존재,731,2026-06-30T22:43:19Z,34,75
UgzRHLlwTXV9XpuB1wF4AaABAg,bHeNo0qY2iI,하나코 나나,Hanako Nana,CLICHE,뭐야 드릴끼리 공명도 하잖아,729,2026-06-29T08:01:20Z,15,76
UgzTUD8CZ0mEA6oHgZF4AaABAg,SnphXZcC-9w,강지,Kangji,STELLIVE,제목부터 '이 집안의...' 라고 정의했다. 😅😂😊,718,2026-07-15T07:17:19Z,28,77
UgwjFscyPrX77B6UKQ54AaABAg,J3aC5GFGw2c,강지,Kangji,STELLIVE,7:22 봐봐 장작에 스스로 불이 난다니까???,717,2026-07-11T05:01:58Z,26,78
UgxwgRE8D4UMqSLfzwd4AaABAg,Uuf2oipmXHg,텐코 시부키,Tenko Shibuki,CLICHE,"진짜 끼리끼리 귀엽네 ㅋㅋㅋㅋㅋ
타붘조합 맛있군",709,2026-07-11T07:10:48Z,26,79
Ugxin5mHRMUqQOSjPtt4AaABAg,egoTEH8teX0,아야츠노 유니,Ayatsuno Yuni,EVERYS,납치되셨구나ㅋㅋㅋㅋㅋㅋㅋㅋ,705,2026-07-10T01:31:27Z,14,80
UgwFmC6jkUSslfY1yV54AaABAg,aUVF5Tw9lz4,하나코 나나,Hanako Nana,CLICHE,린의 절규 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,695,2026-07-08T08:02:07Z,17,81
Ugx7s-2u0dEngitPiGp4AaABAg,yY_Al_ZYnvA,네네코 마시로,Neneko Mashiro,UNIVERSE,"요새 밍튜브 참좋다

편집자 뽑는데 오래 걸리고 한동안 정상운영 안되길래 걱정이었는데 지금 제일 좋은거 같아

시로 특유의 병맛 개그만화 같은 묘한 공기랑 찰떡이라서 너무 좋다",689,2026-07-05T08:47:43Z,98,82
UgyynQTLxFHpAYJBhFV4AaABAg,BJeJjfbM-XM,아카네 리제,Akane Lize,UNIVERSE,"""와, 사장님 정말 핵심을 찔렀어""",686,2026-07-20T05:37:16Z,19,83
UgwzOTBTsYTaKzV8nJB4AaABAg,_w7V7MgoTR8,시라유키 히나,Shirayuki Hina,UNIVERSE,이 챌린지 만든사람 상줘야함 ㄹㅇ,686,2026-06-11T05:28:39Z,18,84
UgwjF1qEJl9ZIpLdBmZ4AaABAg,RlHhOcxnYII,강지,Kangji,STELLIVE,10:33 왼쪽 아래의 그 파란색,681,2026-07-28T07:08:12Z,18,85
Ugxm2UMwlDDBJggvQGV4AaABAg,39_zaFVluAw,아라하시 타비,Arahashi Tabi,UNIVERSE,"츠나 씨의 라이브를 보고 왔습니다. 저는 일본인이지만, 한국어를 공부하고 있습니다. 지금은 아직 모든 내용을 다 이해하지는 못하지만, 타비가 하는 말을 전부 이해할 수 있게 되고 싶습니다.",679,2026-06-20T13:20:34Z,105,86
UgzHhg2gWXNMqWiRfJJ4AaABAg,nsZmnwC9ukE,텐코 시부키,Tenko Shibuki,CLICHE,"젠장, 또 들어버렸어 숭배해야만 해
All time GOAT, 대 황 탁",678,2026-07-25T10:33:39Z,40,87
Ugzmfgh5C6lmbeBM2fZ4AaABAg,P_oxx3_VpIY,유즈하 리코,Yuzuha Riko,CLICHE,1:43 마 이리온나! 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,670,2026-07-24T09:06:31Z,31,88
UgxTg4GDqUYTVAO6AGF4AaABAg,FFe9FMdemO8,시라유키 히나,Shirayuki Hina,UNIVERSE,쪼꼬미 모드 되서 파닥파닥 거리는게 댕귀엽네 ㅋㅋㅋㅋ,663,2026-06-16T05:28:36Z,29,89
Ugz5Adz22f1krM2tzBF4AaABAg,P_oxx3_VpIY,유즈하 리코,Yuzuha Riko,CLICHE,"노래 시작하자마자 급발진 뭐야
빌드업 없이 바로 하이라이트로 가버리네 ㅋㅋㅋㅋㅋㅋ",662,2026-07-25T09:26:00Z,45,90
UgynhDlkflxr63jJdZ54AaABAg,p7jnlTehA2M,유즈하 리코,Yuzuha Riko,CLICHE,치코가 햄버거 다 먹는다고 돼지라고 하는거 개귀엽네ㅋㅋㅋㅋㅋ,653,2026-07-26T04:17:19Z,33,91
Ugxcd5NcItRcPZzrY8N4AaABAg,_w7V7MgoTR8,시라유키 히나,Shirayuki Hina,UNIVERSE,해둥이들 포상뭐지요?,650,2026-06-11T05:01:42Z,11,92
UgwHg3KM2_B_4sQVuQ94AaABAg,BJeJjfbM-XM,아카네 리제,Akane Lize,UNIVERSE,"예측훈수 진짜 연습한다고
5초 미래시가 생겼습니다",640,2026-07-20T06:01:19Z,27,93
UgxtP5BliFjgAZ5PBDR4AaABAg,nsV1HkZS5VI,강지,Kangji,STELLIVE,강블쇼츠라니 감사합니다...,628,2026-07-20T07:28:29Z,15,94
UgwbfC0rBiwpey5eycd4AaABAg,wO7pHjlBdz4,텐코 시부키,Tenko Shibuki,CLICHE,그림체 붘쳐귀엽네 ㅋㅋㅋㅋㅋㅋㅋ,613,2026-07-24T08:06:09Z,17,95
Ugy_sgU5esIcm1hoL3x4AaABAg,GiaDQPVBDsM,아야츠노 유니,Ayatsuno Yuni,EVERYS,ㅈㄴ 귀여운데 꼬리가 자꾸 시선강탈하네ㅋㅋㅋ,604,2026-07-24T03:09:08Z,24,96
Ugzad8b5HsuIqDVRhqR4AaABAg,D9OEykMduEU,아카네 리제,Akane Lize,UNIVERSE,이걸 직접 녹음하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃참 어케했냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,595,2026-07-11T05:35:26Z,51,97
UgxpzRNXeqtaUKzbxJl4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,"대답!
짱!돌!",586,2026-07-10T05:40:16Z,8,98
UgxcteuhPfclP8ua9q54AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,"이거 온라인도 해당되는거지?
아랫집 올라오도록 세게 해볼게 ㅋㅋ",584,2026-07-10T05:58:38Z,35,99
UgwkidqvedHk_RlF2hR4AaABAg,3Y7Ek6YSGPE,아카네 리제,Akane Lize,UNIVERSE,"라이브때 들었던걸 이제 계속 들을수있다고?
당연히 들어야겠쥐~?",581,2026-07-04T11:25:18Z,35,100
Ugzplbn9-KRnlVWsHGB4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,"방학날에 이런 선물을
잘먹겠습니다",574,2026-07-21T22:28:51Z,18,101
UgyOZ63ZQeArvf5Q-8V4AaABAg,jvZRK7W7S9Y,하나코 나나,Hanako Nana,CLICHE,단순한 재즈가 아니라 고전풍 재즈랑 애니메이션풍 재즈가 섞인 느낌인데 여러 장르를 모두 소화할 수 있는 나나라서 부를 수 있는 곡인거 같음,563,2026-07-26T11:57:38Z,77,102
Ugz2IwBZk9FdSP7q8cp4AaABAg,xKYey53VI1U,시라유키 히나,Shirayuki Hina,UNIVERSE,해둥이 버려졌어 ㅋㅋㅋ,545,2026-07-12T05:59:55Z,12,103
Ugz8ZGtVh56omG83ugl4AaABAg,HbH5LgxkSm4,아라하시 타비,Arahashi Tabi,UNIVERSE,"""야랄비는 서비스 종료다""",544,2026-07-15T04:40:27Z,14,104
UgxWR45DokYdSjbpqel4AaABAg,5YakLR9sQfw,유즈하 리코,Yuzuha Riko,CLICHE,ㅋㅋㅋㅋㅋㅋ이거 올라왔구낰ㅋㅋㅋㅋㅋㅋㅋ너무 귀여운거 아니냐고 ㅋㅋㅋㅋㅋㅋㅋㅋ,536,2026-07-08T06:16:05Z,42,105
UgxnJFos7lgYphs_rCB4AaABAg,6y-jHz_1r1Y,유즈하 리코,Yuzuha Riko,CLICHE,"강지 소리지르기, 히나 멘헤라, 쭈글 따비, 아카느엥 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",535,2026-07-18T06:26:31Z,39,106
Ugz0wZNEN-BXp-rfT3h4AaABAg,p7jnlTehA2M,유즈하 리코,Yuzuha Riko,CLICHE,"건강에 안좋은 햄버거는 치코가 
처리했으니 안심하라고",532,2026-07-26T04:42:00Z,29,107
UgzRRVQH1ebFuhZbAQZ4AaABAg,TTHSIecBzhg,아카네 리제,Akane Lize,UNIVERSE,부끄러워서 못하겠어요 스트리머 아카네 리제님...,529,2026-07-10T05:54:04Z,27,108
UgzhrbugxBV5k9GCdl54AaABAg,UiYVtkyveYA,텐코 시부키,Tenko Shibuki,CLICHE,아무래도 이 말투 중독된다는 말이지 아무래도,528,2026-07-09T08:38:18Z,24,109
UgzMzZtVWS15lx2H9z14AaABAg,eeDdzUFGfcU,네네코 마시로,Neneko Mashiro,UNIVERSE,너무 귀엽다 ㅋㅋㅋㅋㅋ,528,2026-07-07T10:36:30Z,12,110
Ugxvzo8JbF4tSKwhUoJ4AaABAg,jeft__9y7ik,사키하네 후야,Sakihane Huya,EVERYS,와 씨 분명 주접댓글 달려고 생각중이었는데 빅덩이 보고 머리가 하얘졌네;;,515,2026-07-21T22:04:35Z,41,111
